Attributes,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Symbols,AAPL,MSFT,^GSPC,AAPL,MSFT,^GSPC,AAPL,MSFT,^GSPC,AAPL,MSFT,^GSPC,AAPL,MSFT,^GSPC,AAPL,MSFT,^GSPC
Date,,,,,,,,,,,,,,,,,,
2019-04-23,50.361785888671875,121.02703094482422,2933.679931640625,51.869998931884766,125.44000244140625,2933.679931640625,51.9375,125.58000183105469,2936.31005859375,50.974998474121094,123.83000183105469,2908.530029296875,51.10749816894531,124.0999984741211,2909.989990234375,93292000.0,24025500.0,3635030000.0
2019-04-24,50.28411102294922,120.61213684082031,2927.25,51.790000915527344,125.01000213623047,2927.25,52.119998931884766,125.8499984741211,2936.830078125,51.76250076293945,124.5199966430664,2926.050048828125,51.84000015258789,125.79000091552734,2934.0,70162400.0,31257000.0,3448960000.0
2019-04-25,49.8277702331543,124.60649108886719,2926.169921875,51.31999969482422,129.14999389648438,2926.169921875,51.939998626708984,131.3699951171875,2933.10009765625,51.279998779296875,128.8300018310547,2912.840087890625,51.70750045776367,130.05999755859375,2928.989990234375,74172800.0,38033900.0,3425280000.0
2019-04-26,49.58990478515625,125.3204574584961,2939.8798828125,51.07500076293945,129.88999938964844,2939.8798828125,51.25,130.52000427246094,2939.8798828125,50.529998779296875,129.02000427246094,2917.56005859375,51.224998474121094,129.6999969482422,2925.81005859375,74596400.0,23654900.0,3248500000.0
2019-04-29,49.66514205932617,125.20468139648438,2943.030029296875,51.15250015258789,129.77000427246094,2943.030029296875,51.49250030517578,130.17999267578125,2949.52001953125,50.96500015258789,129.35000610351562,2939.35009765625,51.099998474121094,129.89999389648438,2940.580078125,88818800.0,16324200.0,3118780000.0
2019-04-30,48.70878982543945,126.00548553466797,2945.830078125,50.16749954223633,130.60000610351562,2945.830078125,50.849998474121094,130.6999969482422,2948.219970703125,49.77750015258789,129.38999938964844,2924.110107421875,50.76499938964844,129.80999755859375,2937.139892578125,186139600.0,24166500.0,3919330000.0
2019-05-01,51.09968566894531,123.38117218017578,2923.72998046875,52.630001068115234,127.87999725341797,2923.72998046875,53.82749938964844,130.64999389648438,2954.1298828125,52.307498931884766,127.69999694824219,2923.360107421875,52.470001220703125,130.52999877929688,2952.330078125,259309200.0,26821700.0,3645850000.0
2019-05-02,50.76715087890625,121.7699203491211,2917.52001953125,52.287498474121094,126.20999908447266,2917.52001953125,53.162498474121094,128.0,2931.679931640625,52.032501220703125,125.5199966430664,2900.5,52.459999084472656,127.9800033569336,2922.159912109375,127985200.0,27350200.0,3778890000.0
2019-05-03,51.398250579833984,124.36527252197266,2945.639892578125,52.9375,128.89999389648438,2945.639892578125,52.959999084472656,129.42999267578125,2947.85009765625,52.557498931884766,127.25,2929.2099609375,52.72249984741211,127.36000061035156,2929.2099609375,83569600.0,24911100.0,3338120000.0
2019-05-06,50.604515075683594,123.64166259765625,2932.469970703125,52.119998931884766,128.14999389648438,2932.469970703125,52.209999084472656,128.55999755859375,2937.320068359375,50.875,126.11000061035156,2898.2099609375,51.0724983215332,126.38999938964844,2908.889892578125,129772400.0,24239800.0,3181520000.0
2019-05-07,49.2403678894043,121.10420227050781,2884.050048828125,50.71500015258789,125.5199966430664,2884.050048828125,51.85499954223633,127.18000030517578,2913.030029296875,50.20750045776367,124.22000122070312,2862.60009765625,51.470001220703125,126.45999908447266,2913.030029296875,155054800.0,36017700.0,3767100000.0
2019-05-08,49.25007247924805,121.09455108642578,2879.419921875,50.724998474121094,125.51000213623047,2879.419921875,51.334999084472656,126.37000274658203,2897.9599609375,50.4375,124.75,2873.280029296875,50.474998474121094,125.44000244140625,2879.610107421875,105358000.0,28419000.0,3485790000.0
2019-05-09,48.720924377441406,121.08491516113281,2870.719970703125,50.18000030517578,125.5,2870.719970703125,50.41999816894531,125.79000091552734,2875.969970703125,49.165000915527344,123.56999969482422,2836.39990234375,50.099998474121094,124.29000091552734,2859.840087890625,139634400.0,27235800.0,3638820000.0
2019-05-10,48.045963287353516,122.65754699707031,2881.39990234375,49.29499816894531,127.12999725341797,2881.39990234375,49.712501525878906,127.93000030517578,2891.31005859375,48.192501068115234,123.81999969482422,2825.389892578125,49.35499954223633,124.91000366210938,2863.10009765625,164834800.0,30915100.0,3529600000.0
2019-05-13,45.25356674194336,119.01052856445312,2811.8701171875,46.43000030517578,123.3499984741211,2811.8701171875,47.369998931884766,125.55000305175781,2840.18994140625,45.712501525878906,123.04000091552734,2801.429931640625,46.9275016784668,124.11000061035156,2840.18994140625,229722400.0,33944900.0,3894030000.0
2019-05-14,45.96994400024414,120.34199523925781,2834.409912109375,47.165000915527344,124.7300033569336,2834.409912109375,47.42499923706055,125.87999725341797,2852.5400390625,46.352500915527344,123.69999694824219,2820.1201171875,46.602500915527344,123.87000274658203,2820.1201171875,146118800.0,25266300.0,3322720000.0
2019-05-15,46.520633697509766,122.03667449951172,2850.9599609375,47.72999954223633,126.0199966430664,2850.9599609375,47.9375,126.70999908447266,2858.679931640625,46.505001068115234,123.69999694824219,2815.080078125,46.567501068115234,124.26000213623047,2820.3798828125,106178800.0,24722700.0,3125950000.0
2019-05-16,46.315948486328125,124.8547134399414,2876.320068359375,47.52000045776367,128.92999267578125,2876.320068359375,48.11750030517578,129.3800048828125,2892.14990234375,47.209999084472656,126.45999908447266,2855.800048828125,47.477500915527344,126.75,2855.800048828125,132125600.0,30112200.0,3338060000.0
2019-05-17,46.05278778076172,124.0218734741211,2859.530029296875,47.25,128.07000732421875,2859.530029296875,47.724998474121094,130.4600067138672,2885.47998046875,46.689998626708984,127.91999816894531,2854.22998046875,46.73249816894531,128.30999755859375,2858.60009765625,131516400.0,25770500.0,3257950000.0
2019-05-20,44.61272048950195,122.2303695678711,2840.22998046875,45.772499084472656,126.22000122070312,2840.22998046875,46.087501525878906,127.58999633789062,2853.860107421875,45.06999969482422,125.76000213623047,2831.2900390625,45.880001068115234,126.5199966430664,2841.93994140625,154449200.0,23706900.0,3288870000.0
2019-05-21,45.46799087524414,122.88885498046875,2864.360107421875,46.650001525878906,126.9000015258789,2864.360107421875,47.0,127.52999877929688,2868.8798828125,46.17499923706055,126.58000183105469,2854.02001953125,46.30500030517578,127.43000030517578,2854.02001953125,113459200.0,15293300.0,3218700000.0
2019-05-22,44.53718566894531,123.634521484375,2856.27001953125,45.69499969482422,127.66999816894531,2856.27001953125,46.4275016784668,128.24000549316406,2865.469970703125,45.63750076293945,126.5199966430664,2851.110107421875,46.165000915527344,126.62000274658203,2856.06005859375,118994400.0,15396500.0,3192510000.0
2019-05-23,43.776947021484375,122.1916275024414,2822.239990234375,44.915000915527344,126.18000030517578,2822.239990234375,45.1349983215332,126.29000091552734,2836.699951171875,44.45249938964844,124.73999786376953,2805.489990234375,44.95000076293945,126.19999694824219,2836.699951171875,146118800.0,23603800.0,3891980000.0
2019-05-24,43.608821868896484,122.24972534179688,2826.06005859375,44.74250030517578,126.23999786376953,2826.06005859375,45.53499984741211,127.41999816894531,2841.360107421875,44.654998779296875,125.97000122070312,2820.18994140625,45.04999923706055,126.91000366210938,2832.409912109375,94858800.0,14123400.0,2887390000.0
2019-05-28,43.428504943847656,122.17227172851562,2802.389892578125,44.557498931884766,126.16000366210938,2802.389892578125,45.147499084472656,128.0,2840.510009765625,44.477500915527344,126.05000305175781,2801.580078125,44.72999954223633,126.9800033569336,2830.030029296875,111792800.0,23128400.0,4121410000.0
2019-05-29,43.22140121459961,120.99081420898438,2783.02001953125,44.345001220703125,124.94000244140625,2783.02001953125,44.837501525878906,125.38999938964844,2792.030029296875,44.0,124.04000091552734,2766.06005859375,44.10499954223633,125.37999725341797,2790.25,113924800.0,22763100.0,3700050000.0
2019-05-30,43.44556427001953,121.7558364868164,2788.860107421875,44.57500076293945,125.7300033569336,2788.860107421875,44.807498931884766,125.76000213623047,2799.0,44.16749954223633,124.77999877929688,2776.739990234375,44.48749923706055,125.26000213623047,2786.93994140625,84873600.0,16829600.0,3273790000.0
2019-05-31,42.658531188964844,119.77063751220703,2752.06005859375,43.76750183105469,123.68000030517578,2752.06005859375,44.497501373291016,124.62000274658203,2768.97998046875,43.747501373291016,123.31999969482422,2750.52001953125,44.057498931884766,124.2300033569336,2766.14990234375,108174400.0,26646800.0,3981020000.0
2019-06-03,42.22724151611328,116.05201721191406,2744.449951171875,43.32500076293945,119.83999633789062,2744.449951171875,44.47999954223633,124.37000274658203,2763.070068359375,42.567501068115234,119.01000213623047,2728.81005859375,43.900001525878906,123.8499984741211,2751.530029296875,161584400.0,37983600.0,3966700000.0
2019-06-04,43.77207946777344,119.26708984375,2803.27001953125,44.90999984741211,123.16000366210938,2803.27001953125,44.95750045776367,123.27999877929688,2804.489990234375,43.630001068115234,120.6500015258789,2762.639892578125,43.86000061035156,121.27999877929688,2762.639892578125,123872000.0,29382600.0,3810430000.0
2019-06-05,44.47870635986328,121.85269165039062,2826.14990234375,45.6349983215332,125.83000183105469,2826.14990234375,46.247501373291016,125.87000274658203,2827.280029296875,45.28499984741211,124.20999908447266,2800.919921875,46.06999969482422,124.94999694824219,2818.090087890625,119093600.0,24926100.0,3548830000.0
2019-06-06,45.13172912597656,123.77977752685547,2843.489990234375,46.30500030517578,127.81999969482422,2843.489990234375,46.36750030517578,127.97000122070312,2852.10009765625,45.537498474121094,125.5999984741211,2822.449951171875,45.77000045776367,126.44000244140625,2828.510009765625,90105200.0,21459000.0,3396410000.0
2019-06-07,46.3330078125,127.2466049194336,2873.340087890625,47.537498474121094,131.39999389648438,2873.340087890625,47.97999954223633,132.25,2884.969970703125,46.442501068115234,128.25999450683594,2852.8701171875,46.627498626708984,129.19000244140625,2852.8701171875,122737600.0,33885600.0,3220250000.0
2019-06-10,46.925113677978516,128.40869140625,2886.72998046875,48.14500045776367,132.60000610351562,2886.72998046875,48.842498779296875,134.0800018310547,2904.77001953125,47.904998779296875,132.0,2885.510009765625,47.95249938964844,132.39999389648438,2885.830078125,104883600.0,26477100.0,3209210000.0
2019-06-11,47.46849060058594,127.92446899414062,2885.719970703125,48.70249938964844,132.10000610351562,2885.719970703125,49.0,134.24000549316406,2910.610107421875,48.400001525878906,131.27999877929688,2878.530029296875,48.71500015258789,133.8800048828125,2903.27001953125,107731600.0,23913700.0,3548420000.0
2019-06-12,47.31741714477539,127.33378601074219,2879.840087890625,48.54750061035156,131.49000549316406,2879.840087890625,48.99250030517578,131.97000122070312,2888.570068359375,48.34749984741211,130.7100067138672,2874.679931640625,48.48749923706055,131.39999389648438,2882.72998046875,73012800.0,17092500.0,3034130000.0
2019-06-13,47.30766296386719,128.13755798339844,2891.639892578125,48.537498474121094,132.32000732421875,2891.639892578125,49.1974983215332,133.0,2895.239990234375,48.400001525878906,131.55999755859375,2881.989990234375,48.67499923706055,131.97999572753906,2886.239990234375,86698400.0,17200800.0,3069810000.0
2019-06-14,46.9640998840332,128.263427734375,2886.97998046875,48.185001373291016,132.4499969482422,2886.97998046875,48.397499084472656,133.7899932861328,2894.449951171875,47.57500076293945,131.63999938964844,2879.6201171875,47.88750076293945,132.25999450683594,2886.820068359375,75046000.0,17821700.0,2922330000.0
2019-06-17,47.24431610107422,128.6508026123047,2889.669921875,48.47249984741211,132.85000610351562,2889.669921875,48.7400016784668,133.72999572753906,2897.27001953125,48.04249954223633,132.52999877929688,2887.300048828125,48.224998474121094,132.6300048828125,2889.75,58676400.0,14517800.0,2810140000.0
2019-06-18,48.355430603027344,130.88780212402344,2917.75,49.61249923706055,135.16000366210938,2917.75,50.0724983215332,135.24000549316406,2930.7900390625,48.8025016784668,133.57000732421875,2905.43994140625,49.01250076293945,134.19000244140625,2906.7099609375,106204000.0,25934500.0,3437620000.0
2019-06-19,48.21409606933594,131.40106201171875,2926.4599609375,49.467498779296875,135.69000244140625,2926.4599609375,49.970001220703125,135.92999267578125,2931.739990234375,49.32749938964844,133.80999755859375,2911.429931640625,49.91999816894531,135.0,2920.550048828125,84496800.0,23744400.0,3287890000.0
2019-06-20,48.60153579711914,132.62118530273438,2954.179931640625,49.8650016784668,136.9499969482422,2954.179931640625,50.15250015258789,137.66000366210938,2958.06005859375,49.50749969482422,135.72000122070312,2931.5,50.092498779296875,137.4499969482422,2949.60009765625,86056000.0,33042600.0,3905940000.0
2019-06-21,48.43583297729492,132.64056396484375,2950.4599609375,49.69499969482422,136.97000122070312,2950.4599609375,50.212501525878906,137.72999572753906,2964.14990234375,49.537498474121094,136.4600067138672,2946.8701171875,49.70000076293945,136.5800018310547,2952.7099609375,191202400.0,36727900.0,5000120000.0
2019-06-24,48.38710021972656,133.4249725341797,2945.35009765625,49.64500045776367,137.77999877929688,2945.35009765625,50.040000915527344,138.39999389648438,2954.919921875,49.54249954223633,137.0,2944.050048828125,49.6349983215332,137.0,2951.419921875,72881600.0,20628800.0,3136250000.0
2019-06-25,47.65367889404297,129.21246337890625,2917.3798828125,48.89250183105469,133.42999267578125,2917.3798828125,49.814998626708984,137.58999633789062,2946.52001953125,48.8224983215332,132.72999572753906,2916.010009765625,49.60749816894531,137.25,2945.780029296875,84281200.0,33327400.0,3578050000.0
2019-06-26,48.68436813354492,129.6966552734375,2913.780029296875,49.95000076293945,133.92999267578125,2913.780029296875,50.247501373291016,135.74000549316406,2932.590087890625,49.337501525878906,133.60000610351562,2912.989990234375,49.442501068115234,134.35000610351562,2926.070068359375,104270000.0,23657700.0,3478130000.0
2019-06-27,48.66975784301758,129.90969848632812,2924.919921875,49.935001373291016,134.14999389648438,2924.919921875,50.39250183105469,134.7100067138672,2929.300048828125,49.89250183105469,133.50999450683594,2918.570068359375,50.0724983215332,134.13999938964844,2919.659912109375,83598800.0,16557500.0,3122920000.0
2019-06-28,48.226280212402344,129.72572326660156,2941.760009765625,49.47999954223633,133.9600067138672,2941.760009765625,49.875,134.60000610351562,2943.97998046875,49.26250076293945,133.16000366210938,2929.050048828125,49.66999816894531,134.57000732421875,2932.93994140625,124442400.0,30043000.0,5420700000.0
2019-07-01,49.110782623291016,131.39132690429688,2964.330078125,50.38750076293945,135.67999267578125,2964.330078125,51.122501373291016,136.6999969482422,2977.929931640625,50.162498474121094,134.97000122070312,2952.219970703125,50.79249954223633,136.6300048828125,2971.409912109375,109012000.0,22613500.0,3513270000.0
2019-07-02,49.398311614990234,132.26287841796875,2973.010009765625,50.682498931884766,136.5800018310547,2973.010009765625,50.782501220703125,136.58999633789062,2973.2099609375,50.34000015258789,135.33999633789062,2955.919921875,50.352500915527344,136.1199951171875,2964.659912109375,67740800.0,15237800.0,3206840000.0
2019-07-03,49.807674407958984,133.11508178710938,2995.820068359375,51.102500915527344,137.4600067138672,2995.820068359375,51.11000061035156,137.74000549316406,2995.840087890625,50.67250061035156,136.2899932861328,2977.9599609375,50.81999969482422,136.8000030517578,2978.080078125,45448000.0,13629300.0,1963720000.0
2019-07-05,49.76380920410156,132.72769165039062,2990.409912109375,51.057498931884766,137.05999755859375,2990.409912109375,51.27000045776367,137.3300018310547,2994.030029296875,50.724998474121094,135.72000122070312,2967.969970703125,50.837501525878906,135.94000244140625,2984.25,69062000.0,18141100.0,2434210000.0
2019-07-08,48.73798751831055,132.6309051513672,2975.949951171875,50.005001068115234,136.9600067138672,2975.949951171875,50.349998474121094,137.10000610351562,2980.760009765625,49.602500915527344,135.3699951171875,2970.090087890625,50.20249938964844,136.39999389648438,2979.77001953125,101354400.0,16779700.0,2904550000.0
2019-07-09,49.03525924682617,132.14669799804688,2979.6298828125,50.310001373291016,136.4600067138672,2979.6298828125,50.377498626708984,136.97000122070312,2981.89990234375,49.70249938964844,135.8000030517578,2963.43994140625,49.79999923706055,136.0,2965.52001953125,82312000.0,19953100.0,3028210000.0
2019-07-10,49.520145416259766,133.4927520751953,2993.070068359375,50.807498931884766,137.85000610351562,2993.070068359375,50.932498931884766,138.5800018310547,3002.97998046875,50.38999938964844,137.02000427246094,2984.6201171875,50.462501525878906,137.1300048828125,2989.300048828125,71588400.0,24204400.0,3154240000.0
2019-07-11,49.15952682495117,134.02536010742188,2999.909912109375,50.4375,138.39999389648438,2999.909912109375,51.09749984741211,139.22000122070312,3002.330078125,50.4275016784668,137.8699951171875,2988.800048828125,50.82749938964844,138.1999969482422,2999.6201171875,80767200.0,22327900.0,3154620000.0
2019-07-12,49.53720474243164,134.50953674316406,3013.77001953125,50.82500076293945,138.89999389648438,3013.77001953125,51.0,139.1300048828125,3013.919921875,50.54999923706055,138.00999450683594,3001.8701171875,50.61249923706055,138.85000610351562,3003.360107421875,70380800.0,18936800.0,2974960000.0
2019-07-15,50.00260925292969,134.50953674316406,3014.300048828125,51.3025016784668,138.89999389648438,3014.300048828125,51.467498779296875,139.5399932861328,3017.800048828125,51.0,138.4600067138672,3008.77001953125,51.022499084472656,139.44000244140625,3017.800048828125,67789600.0,16651500.0,2874970000.0
2019-07-16,49.82960510253906,132.74708557128906,3004.0400390625,51.125,137.0800018310547,3004.0400390625,51.52750015258789,139.0500030517578,3015.02001953125,50.875,136.52000427246094,3001.14990234375,51.147499084472656,138.9600067138672,3012.1298828125,67467200.0,22726100.0,3290650000.0
2019-07-17,49.54939651489258,131.96267700195312,2984.419921875,50.837501525878906,136.27000427246094,2984.419921875,51.272499084472656,137.92999267578125,3005.260009765625,50.817501068115234,136.22000122070312,2984.25,51.01250076293945,137.6999969482422,3005.10009765625,56430000.0,20211000.0,3181600000.0
2019-07-18,50.11226272583008,132.10792541503906,2995.110107421875,51.415000915527344,136.4199981689453,2995.110107421875,51.470001220703125,136.6199951171875,2998.280029296875,50.92499923706055,134.6699981689453,2973.090087890625,51.0,135.5500030517578,2978.8701171875,74162400.0,30381800.0,3296580000.0
2019-07-19,49.36420440673828,132.30162048339844,2976.610107421875,50.647499084472656,136.6199951171875,2976.610107421875,51.625,140.6699981689453,3006.02001953125,50.59000015258789,136.4499969482422,2975.860107421875,51.4474983215332,140.22000122070312,3004.260009765625,83717200.0,48992400.0,3260360000.0
2019-07-22,50.492366790771484,134.05438232421875,2985.030029296875,51.80500030517578,138.42999267578125,2985.030029296875,51.807498931884766,139.19000244140625,2990.7099609375,50.90250015258789,137.3300018310547,2976.64990234375,50.912498474121094,137.41000366210938,2981.929931640625,89111600.0,25074900.0,3003720000.0
2019-07-23,50.887115478515625,134.88723754882812,3005.469970703125,52.209999084472656,139.2899932861328,3005.469970703125,52.227500915527344,139.99000549316406,3005.89990234375,51.8224983215332,138.02999877929688,2988.56005859375,52.1150016784668,139.75999450683594,2994.739990234375,73420800.0,18034600.0,3313660000.0
2019-07-24,50.84568786621094,136.27203369140625,3019.56005859375,52.16749954223633,140.72000122070312,3019.56005859375,52.287498474121094,140.74000549316406,3019.590087890625,51.79249954223633,138.85000610351562,2996.820068359375,51.91749954223633,138.89999389648438,2998.77001953125,59966400.0,20738300.0,3428980000.0
2019-07-25,50.44364547729492,135.7587890625,3003.669921875,51.755001068115234,140.19000244140625,3003.669921875,52.310001373291016,140.61000061035156,3016.31005859375,51.682498931884766,139.32000732421875,2997.239990234375,52.22249984741211,140.42999267578125,3016.260009765625,55638400.0,18356900.0,3645270000.0
2019-07-26,50.619083404541016,136.87237548828125,3025.860107421875,51.935001373291016,141.33999633789062,3025.860107421875,52.432498931884766,141.67999267578125,3027.97998046875,51.78499984741211,140.3000030517578,3012.590087890625,51.869998931884766,140.3699951171875,3013.25,70475600.0,19037600.0,3257590000.0
2019-07-29,51.09178924560547,136.57223510742188,3020.969970703125,52.41999816894531,141.02999877929688,3020.969970703125,52.65999984741211,141.50999450683594,3025.610107421875,52.11000061035156,139.3699951171875,3014.300048828125,52.1150016784668,141.5,3024.469970703125,86693600.0,16605900.0,3203710000.0
